category,name,address,phone,website,email,register_url
Foreign Exchange Bureaux,Jafa Forex Bureau Limited,jafaforexbureau@gmail.com,0244169139,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Janguay Forex Bureau Limited,nanabaidoomtn@gmail.com,0241305673 ; 0279862349,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Jewell Forex Bureau Limited,jewelforexbureau@yahoo.com,0208112892,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Jibrin Forex Bureau Limited,gibrilsanusi50@gmail.com/bbbitugu@gmail.com/jibrinforexbureaultd@gmail.com,550025049,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,JJ Forex Bureau Limited,jjforexbureaultd@gmail.com,0302711181,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Joe Forex Bureau Limited,joeforexbureau@gmail.com,244054125,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Johnsons Forex Bureau Limited,johnsonslimited12@gmail.com,0322026336,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Juno Forex Bureau Limited,junoforexbureau@yahoo.com,0208118203,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Just In Time Forex Bureau Limited,justintimeforexbureaultd@gmail.com,0541515551,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,K And A Forex Bureau Limited,kanda049@yahoo.com,0246516588 / 0208434088,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,K The B Forex Bureau Limited,kthebforexbureau@gmail.com,024353598; 0322032371 ; 0244186796,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,K&P Global Forex Bureau Limited,kuuku79@yahoo.co.uk,0242850042,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Kafsons Forex Bureau Limited,kafsonsforexbureau@gmail.com,0244678332,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Kaneshie Central Forex Bureau Limited,kcfbgwallet13@gmail.com,0203005881,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Kash Forex Bureau Limited,kashforex1@gmail.com,0541956381,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Kaybrim Forex Bureau Limited,perebrimgroup@hotmail.com,0208113208,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,KDC Forex Bureau Limited,kdcforexbureau@gmail.com,0557822877,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Kedge Forex Bureau Limited,kedgeforexbureaultd@gmail.com,0544458770,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Keepers Forex Bureau Limited,keepersforexbureau@gmail.com,0555158169,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Kinarash Forex Bureau Limited,kinarash@gmail.com,0244286402 ;0203676204 ; 0244413786,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,KLF Forex Bureau Limited,klfbureau@gmail.com,0246273015,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,K-Mart Forex Bureau Limited,kmartforexbureau@gmail.com,0553800083,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,KNK Forex Bureau Limited,fmbghgh@gmail.com,244363018,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Koajay Forex Bureau Limited,koajayforexbureau@yahoo.com,0244264286,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Kontire Forex Bureau Limited,kontireforex@gmail.com,0322025157,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Kophei Forex Bureau Limited,kopheifxb@yahoo.com,0267864140 ; 0246329880,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Kosec Forex Bureau Limited,kosecforexbureau@gmail.com,0208170290,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Kumas Forex Bureau Limited,kumasforexbureau@gmail.com,0243440004,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Kyeswin Forex Bureau Limited,kyeswin.fb@yahoo.com,0322026079 ; 0266104886 ; 0232089377,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,La Market Forex Bureau Limited,lamarketfbureau11@yahoo.com,0302779829,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Lakesight Forex Bureau Limited,lakesightforexbureau1@gmail.com,0244948088,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,La-Paix Forex Bureau Limited,lapaixforexbureau@yahoo.com,0242005522,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Life Gate Forex Bureau Limited,lifegateforex@gmail.com,0244202171,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Link Road Forex Bureau Limited,linkroadforexbureau@gmail.com,0202222323,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Linos Forex Bureau Limited,linosforexbureau@gmail.com,0552637795,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Lloyds Forex Bureau Limited,llyodfxb.info@yahoo.com/lloydforex@gmail.com/llyodforexorass@gmail.com,0244941323; 026724666; 0279382463; 0243241851,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Love Me Forex Bureau Limited,lovemefbereau@gmail.com,0249123123,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Mabb Forex Bureau Limited,mabbforexx@gmail.com,0244435833,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Macowas Forex Bureau Limited,macowasforexbureau@gmail.com,0243611511,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Madusek Forex Bureau Limited,madusekforexbureau@yahoo.com,0322026475; 0208138486,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Magfabrim Forex Bureau Limited,perebrimgroup@hotmail.com,0302301485,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Majesty Forex Bureau Limited,majestyforex42@gmail.com,0231208307,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Makola Forex Bureau Limited,makolaforexbureau@gmail.com,0244283140 / 0246608811,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Malcolm Forex Bureau Limited,malcomfb@yahoo.com,0246964002,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Maltima Forex Bureau Limited,maltimaforex@gmail.com,0245306640,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Man Forex Bureau Limited,manforexbureau@gmail.com,0208167842; 0243917719,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Manhyia Forex Bureau Limited,manhyiaforexbureau@gmail.com,0558252500 ; 0561934917,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Manigab Forex Bureau Limited,manigabforexbureau@gmail.com,0243787222,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Man's Man's Forex Bureau Limited,mansmansforexbureau@gmail.com,0277261078,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Manshiallahu Forex Bureau Limited,manshiallahufxb@yahoo.com,0243703488,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Mari Forex Bureau Limited,mariforexbureau@gmail.com,0277466966,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Mattdan Forex Bureau Limited,mattdanforexbureau@gmail.com,0248638077,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Max Forex Bureau Limited,maxforexbltd@gmail.com,0244609013,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Maxy Forex Bureau Limited,maxy.forexbureau@gmail.com,0245043930,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Mb3 Forex Bureau Limited,mb3forexbureau@gmail.com,0540348442,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Mediator Zone Forex Bureau Limited,mediatorforexbureau@gmail.com,0202275683,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Meji Forex Bureau Limited,mejiforexbureau@gmail.com,0245799396,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Meltus Forex Bureau Limited,meltusforex@gmail.com,0246658076,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Micad Forex Bureau Limited,micadforexbureau@gmail.com,0540896246,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Midway Forex Bureau Limited,midwayforex@gmail.com,0207547763,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Mikaddo Forex Bureau Limited,kamaforexbureau@gmail.com,0322025442,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Mikadel Forex Bureau Limited,mikadelforex@yahoo.com,0244770456,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Mintason Forex Bureau Limited,mintasonfxb@gmail.com,0243518737,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Mohib Forex Bureau Limited,mohibforexbureau@yahoo.com,0244391113,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Moneymart Forex Bureau Limited,moneymartforexbureau@gmail.com,0260782610,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Money Matters Forex Bureau Limited,moneymattersforexbureau@gmail.com,0243006203,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Moon Forex Bureau Limited,moonforexbureau@gmail.com,0248848861 ; 0244270807,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Morning Star Forex Bureau Limited,morningstarforexbureau@gmail.com,0544604760,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Mosman Forex Bureau Limited,mosmanforexbureau@gmail.com,0274890103,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Muatapari Forex Bureau Limited,,0244024464; 0243636600,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Na - Atta Forex Bureau Limited,naaataforexbureau@yahoo.com,0244954372,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Nabrim Forex Bureau Limited,perebrimgroup@hotmail.com,0244685782,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Nasec Forex Bureau Limited,nasecforexbureau@gmail.com,0208128002,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Nayaba Forex Bureau Limited,nayabaforex@yahoo.com,0302687127,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Network Forex Bureau Limited,networkforexbureau@gmail.com,0267246661; 0244941323 ; 0244932875,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Nimo Forex Bureau Limited,nimoforexbureau@gmail.com,0245928407,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Nurom Forex Bureau Limited,nuromforexbureau@gmail.com,0548819762,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Nyala Forex Bureau Limited,nyalaforexbureau@gmail.com,0244271258,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,O.K. Forex Bureau Limited,okfxb@yahoo.com,0243575125,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Ocean Drive Forex Bureau Limited,oceandrivefx@gmail.com,0249143757,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Octopus Forex Bureau Limited,octopusforex1112@gmail.com,0244569463,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,One World Forex Bureau Limited,oneworldforexbltd@gmail.com,0240141402,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Orchid Forex Bureau Limited,perebrimgroup@hotmail.com,0244885782 ; 0302224210,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Oriental Forex Bureau Limited,orientalforexbureau8@gmail.com,0207131723; 0545582332,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Ota Forex Bureau Limited,otaforexbureau@gmail.com,0244655877,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Overcomers Forex Bureau Limited,overcommersforexbureau@gmail.com,0544482470,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Overseas Forex Bureau Limited,overseas_bureau2015@yahoo.com,0244798676 ; 0244798676,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,PL Forex Bureau Limited,muddy1957@yahoo.com,0242335335,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,P.R Forex Bureau Limited,forexbureaupr@gmail.com,0243005577/0208473678 ; 0545582332,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Pacific Forex Bureau Limited,pacificforexbureau@yahoo.com,0243219565 ; 0208168381,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Paga Forex Bureau Limited,pagaforexbureau@gmail.com,0244818492,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Pan African Forex Bureau Limited,isaachallman123@gmail.com,0246827299,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Park Avenue Forex Bureau Limited,parkavenueforex@gmail.com,0302662023 / 0249457202,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Paytell Forex Bureau Limited,paytellforexbureaultd@gmail.com,0262561987; 0575565051 ; 020970880,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Peace & Love Forex Bureau Limited,peacenloveforex@gmail.com,0244846154 ; 0261222189 ; 0243129259,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Pekaf Forex Bureau Limited,pekafforexbureau@gmail.com,0541265367,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Pennywise Forex Bureau Limited,pennywiseforexbureau@gmail.com,0208133458 / 0244544847,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Penta Forex Bureau Limited,pentaforexbureau@yahoo.com,0244368713,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Perebrim Forex Bureau Limited,perebrimgroup@hotmail.com,0244885782,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Perfect Choice Forex Bureau Limited,perfectchoicefb1@gmail.com,0244369087,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Pick Forex Bureau Limited,pickforexbureau@gmail.com,0244655877,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Plus Forex Bureau Limited,plusforexbureau@gmail.com,0268476175 / 0545772037,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Prime Forex Bureau Limited,primeforexbureau@gmail.com,0241448252,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Procal Forex Bureau Limited,procalforexbureau@gmail.com,0244204344,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Progressive Alfat Forex Bureau Limited,alifatu47@gmail.com,0543206031,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Prosperity Forex Bureau Limited,prfbcmlt@gmail.com,0245132979,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Puky House Forex Bureau Limited,pukyhouse024forexbureau@gmail.com,0277547302,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Quasam Forex Bureau Limited,quasamfxb@gmail.com,0243421734,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Queen Esther Forex Bureau Limited,queenesther.forexbureau@gmail.com,0207912086,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Quemex Forex Bureau Limited,quemexforex@gmail.com,0244288031,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Quickcash Forex Bureau Limited,perebrimgroup@hotmail.com,0244885782;,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Qwick Forex Bureau Limited,qwickfx@gmail.com,0544136361,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Rad Exchange Forex Bureau Limited,radexchangefxb@gmail.com,0204778548,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Rahama Forex Bureau Limited,rahamaforexbureau@gmail.com,0247772158,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Ram Chambers Forex Bureau Limited,ramchambersforex@gmail.com,0246676993 ; 0243727494,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Rasbee Forex Bureau Limited,rasbeeforexbureau@yahoo.com,0242069429,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Real Page Forex Bureau Limited,realpagef@gmail.com,0240787974,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Regal Forex Bureau Limited,regalforexbureaultd@gmail.com,0244665261,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Res Forex Bureau Limited,resforexbureau133@gmail.com,0244218899,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Rhine Bird Forex Bureau Limited,rhinebirdforexbureau@gmail.com,0275541014,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,RiverPark Forex Bureau Limited,fxriverpark@yahoo.com,0264459825 / 0551787679,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Rocky's Forex Bureau Limited,rockysforexbureau@yahoo.com,0242210666,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Rod Forex Bureau Limited,rodforexbureau@gmail.com,0244266899,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Rokki Forex Bureau Limited,rokki36@gmail.com,0244276246 ; 0244778673,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Rons Forex Bureau Limited,ronsforexbureaultd@gmail.com,0242904586; 0266801156 ; 0504772725,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Roots Forex Bureau Limited,rootsforexbureau@yahoo.com,0546626667,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Rotio Forex Bureau Limited,rotioforex@yahoo.com,0244369393,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Royal Avenue Forex Bureau Limited,royalavenuefxb@gmail.com,0267771515 ; 0546123895,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Royal Treasury Forex Bureau Limited,royaltreasuryfxb@gmail.com,0244690388/0264690388,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,S AND G Forex Bureau Limited,sgforexbureau@gmail.com,0245005010,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,S & J Forex Bureau Limited,sjkduaforexbureau@gmail.com,0249150518,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Sahil Forex Bureau Limited,sahilforex2015@gmail.com,0244600795,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Sake Forex Bureau Limited,sakeforexbureau@gmail.com,0244511680,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Salam Forex Bureau Limited,salamforex15@gmail.com,0547108589,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Sawaab Forex Bureau Limited,sawaabforex@gmail.com,0244426677,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Sears Forex Bureau Limited,searsforexbureau@gmail.com,0302424776,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Shaimex Forex Bureau Limited,shaimexforexbureau@gmail.com,0277396430,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Shan Forex Bureau Limited,shanfxb@yahoo.com,0244441546,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Sheree Forex Bureau Limited,shereeforexbureaultd@gmail.com,0243274524,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Shinbishi Forex Bureau Limited,shinbishiforex@gmail.com,0244256707 / 0554461588/0554461588,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Sidex Forex Bureau Limited,sidexforex@gmail.com,0249475429,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Silver Cross Forex Bureau Limited,silvercrossfb@gmail.com,0243466392 ; 0266596342,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Sinoband Forex Bureau Limited,sinobandforex@gmail.com,0245738691,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Sirius Forex Bureau Limited,siriusfb50@gmail.com,0207834221,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Solaris Forex Bureau Limited,solarisforrexbureau@yahoo.com,0240566488,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,St. Michael Forex Bureau Limited,nayabaforex@yahoo.com,0246694576 ; 0504100236,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Stelfah Forex Bureau Limited,stelfahfxb@gmail.com,0208199486 ; 0540125564 ; 0208156114,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,StepClose Forex Bureau Limited,stepcloseforexbureanltd@yahoo.com,0243274524 ; 0249405095 ; 0268380601; 0307031563,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Sterling Forex Bureau Limited,sterlingforexbureau@gmail.com,0244706157,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Stopover Forex Bureau Limited,safoad20@yahoo.com,0244856646,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
